countryName,pollutant,reportingYear,emissions
Finland,Non-methane volatile organic compounds (NMVOC),2015,5837000
Finland,Particulate matter (PM10),2015,1192200
Finland,PCDD + PCDF (dioxins + furans) (as Teq),2015,0.0021000000000000003
Finland,Polychlorinated biphenyls (PCBs),2015,4.4
Finland,Polycyclic aromatic hydrocarbons (PAHs),2015,205.8
Finland,Sulphur oxides (SOX),2015,28356000
Finland,Zinc and compounds (as Zn),2015,9906
Finland,Ammonia (NH3),2016,2227000
Finland,Arsenic and compounds (as As),2016,397.7
Finland,Benzene,2016,129100
Finland,Cadmium and compounds (as Cd),2016,45.3
Finland,Carbon dioxide (CO2),2016,47836000000
Finland,Carbon dioxide (CO2) excluding biomass,2016,24139734000
Finland,Carbon monoxide (CO),2016,5106000
Finland,Chlorine and inorganic compounds (as HCl),2016,827300
Finland,Chromium and compounds (as Cr),2016,4871
Finland,Copper and compounds (as Cu),2016,1283
Finland,Fluorine and inorganic compounds (as HF),2016,64860
Finland,Hexachlorobenzene (HCB),2016,52
Finland,Hydro-fluorocarbons (HFCS),2016,143
Finland,Hydrogen cyanide (HCN),2016,460
Finland,Lead and compounds (as Pb),2016,711
Finland,Mercury and compounds (as Hg),2016,273
Finland,Methane (CH4),2016,24151000
Finland,Naphthalene,2016,604
Finland,Nickel and compounds (as Ni),2016,4836.9
Finland,Nitrogen oxides (NOX),2016,46455000
Finland,Nitrous oxide (N2O),2016,1633700
Finland,Non-methane volatile organic compounds (NMVOC),2016,6506000
Finland,Particulate matter (PM10),2016,1346900
Finland,PCDD + PCDF (dioxins + furans) (as Teq),2016,0.0133
Finland,Polychlorinated biphenyls (PCBs),2016,4.8
Finland,Polycyclic aromatic hydrocarbons (PAHs),2016,338.09999999999997
Finland,Sulphur oxides (SOX),2016,26246000
Finland,Zinc and compounds (as Zn),2016,11031
Finland,Ammonia (NH3),2017,2055400
Finland,Arsenic and compounds (as As),2017,366.49999999999994
Finland,Benzene,2017,56800
Finland,Cadmium and compounds (as Cd),2017,13.3
Finland,Carbon dioxide (CO2),2017,46760000000
Finland,Carbon dioxide (CO2) excluding biomass,2017,21359929000
Finland,Carbon monoxide (CO),2017,2795000
Finland,Chlorine and inorganic compounds (as HCl),2017,699500
Finland,Chromium and compounds (as Cr),2017,3521
Finland,Copper and compounds (as Cu),2017,595
Finland,Fluorine and inorganic compounds (as HF),2017,77720
Finland,Hexachlorobenzene (HCB),2017,25.5
Finland,Hydro-fluorocarbons (HFCS),2017,126
Finland,Hydrogen cyanide (HCN),2017,37431
Finland,Lead and compounds (as Pb),2017,644
Finland,Mercury and compounds (as Hg),2017,304.4
Finland,Methane (CH4),2017,22261000
Finland,Naphthalene,2017,767
Finland,Nickel and compounds (as Ni),2017,4201
Finland,Nitrogen oxides (NOX),2017,44919900
Finland,Nitrous oxide (N2O),2017,7529000
Finland,Non-methane volatile organic compounds (NMVOC),2017,5720000
Finland,Particulate matter (PM10),2017,1537800
Finland,PCDD + PCDF (dioxins + furans) (as Teq),2017,0.0731
Finland,Polychlorinated biphenyls (PCBs),2017,5
Finland,Polycyclic aromatic hydrocarbons (PAHs),2017,2340
Finland,Sulphur oxides (SOX),2017,24662000
Finland,Zinc and compounds (as Zn),2017,7433
Finland,Ammonia (NH3),2018,18503900
Finland,Arsenic and compounds (as As),2018,450
Finland,Benzene,2018,58300
Finland,Cadmium and compounds (as Cd),2018,12
Finland,Carbon dioxide (CO2),2018,49509000000
Finland,Carbon dioxide (CO2) excluding biomass,2018,24091258000
Finland,Carbon monoxide (CO),2018,4082000
Finland,Chlorine and inorganic compounds (as HCl),2018,603200
Finland,Chromium and compounds (as Cr),2018,3810
Finland,Copper and compounds (as Cu),2018,974
Finland,Fluorine and inorganic compounds (as HF),2018,56400
Finland,Hexachlorobenzene (HCB),2018,23.9
Finland,Hydrogen cyanide (HCN),2018,475
Finland,Lead and compounds (as Pb),2018,778
Finland,Mercury and compounds (as Hg),2018,314.8
Finland,Methane (CH4),2018,16997000
Finland,Naphthalene,2018,644
Finland,Nickel and compounds (as Ni),2018,5244.400000000001
Finland,Nitrogen oxides (NOX),2018,45151000
Finland,Nitrous oxide (N2O),2018,5651200
Finland,Non-methane volatile organic compounds (NMVOC),2018,6017000
Finland,Particulate matter (PM10),2018,1259200
Finland,PCDD + PCDF (dioxins + furans) (as Teq),2018,0.077574
Finland,Polychlorinated biphenyls (PCBs),2018,5.3
Finland,Polycyclic aromatic hydrocarbons (PAHs),2018,99.7
Finland,Sulphur oxides (SOX),2018,21314000
Finland,Zinc and compounds (as Zn),2018,9150
Finland,Ammonia (NH3),2019,12726100
Finland,Arsenic and compounds (as As),2019,334.3
Finland,Benzene,2019,52400
Finland,Cadmium and compounds (as Cd),2019,10.8
Finland,Carbon dioxide (CO2),2019,49721000000
Finland,Carbon dioxide (CO2) excluding biomass,2019,23118915900
Finland,Carbon monoxide (CO),2019,18329000
Finland,Chlorine and inorganic compounds (as HCl),2019,600700
Finland,Chromium and compounds (as Cr),2019,2895
Finland,Copper and compounds (as Cu),2019,8450
Finland,Fluorine and inorganic compounds (as HF),2019,66930
Finland,Hexachlorobenzene (HCB),2019,15.5
Finland,Hydrogen cyanide (HCN),2019,277
Finland,Lead and compounds (as Pb),2019,490
Finland,Mercury and compounds (as Hg),2019,198.9
Finland,Methane (CH4),2019,14124000
Finland,Naphthalene,2019,1070
Finland,Nickel and compounds (as Ni),2019,2959.3
Finland,Nitrogen oxides (NOX),2019,41811000
Finland,Nitrous oxide (N2O),2019,13369100
Finland,Non-methane volatile organic compounds (NMVOC),2019,5675000
Finland,Particulate matter (PM10),2019,936300
Finland,PCDD + PCDF (dioxins + furans) (as Teq),2019,0.058868
Finland,Polychlorinated biphenyls (PCBs),2019,3.6
Finland,Polycyclic aromatic hydrocarbons (PAHs),2019,168.7
Finland,Sulphur oxides (SOX),2019,18779000
Finland,Zinc and compounds (as Zn),2019,16305
Finland,Ammonia (NH3),2020,11867300
Finland,Arsenic and compounds (as As),2020,332.79999999999995
Finland,Benzene,2020,66020
Finland,Carbon dioxide (CO2),2020,41414000000
Finland,Carbon dioxide (CO2) excluding biomass,2020,17131130200
Finland,Carbon monoxide (CO),2020,2957000
Finland,Chlorine and inorganic compounds (as HCl),2020,435300
Finland,Chlorofluorocarbons (CFCs),2020,1330
Finland,Chromium and compounds (as Cr),2020,3191
Finland,Copper and compounds (as Cu),2020,902
Finland,Fluorine and inorganic compounds (as HF),2020,189350
Finland,Hexachlorobenzene (HCB),2020,13.2
Finland,Hydro-fluorocarbons (HFCS),2020,512
Finland,Lead and compounds (as Pb),2020,658
Finland,Mercury and compounds (as Hg),2020,158.1
Finland,Methane (CH4),2020,14905000
Finland,Naphthalene,2020,754
Finland,Nickel and compounds (as Ni),2020,2064.9
Finland,Nitrogen oxides (NOX),2020,35265000
Finland,Nitrous oxide (N2O),2020,5029700
Finland,Non-methane volatile organic compounds (NMVOC),2020,5033000
Finland,Particulate matter (PM10),2020,997200
Finland,PCDD + PCDF (dioxins + furans) (as Teq),2020,0.044798000000000004
Finland,Polychlorinated biphenyls (PCBs),2020,5
Finland,Polycyclic aromatic hydrocarbons (PAHs),2020,161.2
Finland,Sulphur oxides (SOX),2020,12364000
Finland,Zinc and compounds (as Zn),2020,12629
France,"1,1,1-trichloroethane (TCE-1,1,1)",2007,84000
France,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",2007,100
France,"1,2-dichloroethane (DCE-1,2)",2007,857560
France,Ammonia (NH3),2007,18378700
France,Arsenic and compounds (as As),2007,5750.9
France,Benzene,2007,851640
France,Cadmium and compounds (as Cd),2007,2490.2
France,Carbon dioxide (CO2),2007,135045000000
France,Carbon monoxide (CO),2007,224841000
France,Chlorine and inorganic compounds (as HCl),2007,2800900
France,Chlorofluorocarbons (CFCs),2007,93330
France,Chromium and compounds (as Cr),2007,16148
France,Copper and compounds (as Cu),2007,19127
France,Dichloromethane (DCM),2007,1849830
France,Ethylene oxide,2007,21140
France,Fluorine and inorganic compounds (as HF),2007,1128180
France,Hydrochlorofluorocarbons (HCFCs),2007,443061.7
France,Hydro-fluorocarbons (HFCS),2007,422407
France,Hydrogen cyanide (HCN),2007,10528
France,Lead and compounds (as Pb),2007,61865
France,Mercury and compounds (as Hg),2007,2861.3
France,Methane (CH4),2007,134899000
France,Naphthalene,2007,15747
France,Nickel and compounds (as Ni),2007,59694.4
France,Nitrogen oxides (NOX),2007,252399000
France,Nitrous oxide (N2O),2007,22037300
France,Non-methane volatile organic compounds (NMVOC),2007,90764000
France,Particulate matter (PM10),2007,6952000
France,PCDD + PCDF (dioxins + furans) (as Teq),2007,0.060736
France,Perfluorocarbons (PFCs),2007,89060
France,Polycyclic aromatic hydrocarbons (PAHs),2007,21270
France,Sulphur hexafluoride (SF6),2007,6226.1
France,Sulphur oxides (SOX),2007,316844000
France,Tetrachloroethylene,2007,196110
France,Tetrachloromethane (TCM),2007,11980
France,Trichlorobenzenes (TCB),2007,68
France,Trichloroethylene (TRI),2007,351730
France,Trichloromethane,2007,132308
France,Vinyl chloride,2007,298440
France,Zinc and compounds (as Zn),2007,159471
France,"1,1,1-trichloroethane (TCE-1,1,1)",2008,61100
France,"1,2-dichloroethane (DCE-1,2)",2008,824750
France,Ammonia (NH3),2008,18657700
France,Arsenic and compounds (as As),2008,6119.000000000001
France,Benzene,2008,598050
France,Cadmium and compounds (as Cd),2008,2196.6
France,Carbon dioxide (CO2),2008,129808000000
France,Carbon monoxide (CO),2008,221349000
France,Chlorine and inorganic compounds (as HCl),2008,2761600
France,Chlorofluorocarbons (CFCs),2008,47376
France,Chromium and compounds (as Cr),2008,15790
France,Copper and compounds (as Cu),2008,14609
France,Dichloromethane (DCM),2008,1019250
France,Ethylene oxide,2008,18550
France,Fluorine and inorganic compounds (as HF),2008,961940
France,Halons,2008,2070
France,Hydrochlorofluorocarbons (HCFCs),2008,294703.78
France,Hydro-fluorocarbons (HFCS),2008,308612
France,Hydrogen cyanide (HCN),2008,8137
France,Lead and compounds (as Pb),2008,43468
France,Mercury and compounds (as Hg),2008,3041.8000000000006
France,Methane (CH4),2008,144304000
France,Naphthalene,2008,7855
France,Nickel and compounds (as Ni),2008,67113.5
France,Nitrogen oxides (NOX),2008,220866000
France,Nitrous oxide (N2O),2008,17271600
France,Non-methane volatile organic compounds (NMVOC),2008,75985000
France,Particulate matter (PM10),2008,5710400
France,PCDD + PCDF (dioxins + furans) (as Teq),2008,0.03517699999999999
France,Perfluorocarbons (PFCs),2008,39860
France,Polychlorinated biphenyls (PCBs),2008,0.2
